Drug,minimol_solubility_log_mol_L
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,-6.373412132263184
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)C[C@H]21,-3.902402400970459
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,-3.895798921585083
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.O=C(O)[C@H](O)[C@@H](O)C(=O)O,-3.026233673095703
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21,-3.887869119644165
CN1C[C@H](C(=O)N[C@]2(C)O[C@]3(O)[C@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21.CN1C[C@H](C(=O)N[C@]2(C)O[C@]3(O)[C@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21.O=C(O)[C@@H](O)[C@@H](O)C(=O)O,-3.03256893157959
CN1C[C@H](CN2CC(=O)NC(=O)C2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,-4.037136077880859
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,-5.745777130126953
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]2c3cccc4c3c(cn4C)C[C@@H]21,-5.745777130126953
CN1C[C@H](CO)C=C2c3cccc4[nH]cc(c34)C[C@@H]21,-3.4974312782287598
CN1C[C@H](CO)C=C2c3cccc4[nH]cc(c34)C[C@H]21,-3.4974312782287598
CN1C[C@H](c2ccc(-c3ccc4c(c3)OC[C@@H]3[C@H](CO)OC(=O)N43)cn2)OC1=O,-3.1159956455230713
CN1C[C@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)[C@@H](C(=O)Nc2ccc(Cl)cc2)C1,-5.762417793273926
CN1C[C@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2F)[C@@H](C(=O)Nc2ccc(Cl)cc2)C1,-6.280001640319824
CN1C[C@H](c2ccccc2)C(O)([C@]2(c3ccccc3)CN(C)C[C@@H](c3ccccc3)C2=O)[C@H](c2ccccc2)C1,-5.577699661254883
CN1C[C@H]2CCCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,-3.308011054992676
CN1C[C@H]2CCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,-3.1877999305725098
CN1C[C@H]2CCN(c3ccc(-c4ccc(C#N)cc4)cc3)[C@H]2C1,-2.9555373191833496
CN1C[C@H]2CN(c3ccc4oc5ccccc5c(=O)c4c3)C[C@@H]2C1,-3.3899569511413574
CN1C[C@H]2C[C@@H](N(Cc3ccc(F)c(C(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,-3.365999698638916
CN1C[C@H]2[C@@H](C1)[C@@H]2CN(Cc1ccc(F)c(Cl)c1)C(=O)c1cn(C)cn1,-2.603463649749756
CN1C[C@H]2[C@@H](C1)[C@@H]2CN(Cc1cccc(OC(F)(F)F)c1)C(=O)c1cn(C)cn1,-2.6160898208618164
CN1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1,-2.8907434940338135
CN1Cc2c(-c3noc(C(C)(C)O)n3)ncn2-c2cccc(Cl)c2C1=O,-5.243388652801514
CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2cccc(Cl)c2C1=O,-4.1388702392578125
CN1Cc2c(-c3noc(C(C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,-3.3715481758117676
CN1Cc2c(-c3noc([C@](C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,-3.3715481758117676
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,-3.014510154724121
CN1Cc2c(N)cccc2C(c2ccccc2)C1,-2.6911160945892334
CN1Cc2c(N)cccc2C(c2ccccc2)C1.O=C(O)/C=C\C(=O)O,-1.1739416122436523
CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,-2.6911160945892334
CN1Cc2c(ccc3c2OCO3)[C@@H]2[C@@H](O)Cc3cc4c(cc3[C@@H]21)OCO4.O,-4.470211982727051
CN1Cc2cc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CCCCN4)cc3)ccc2C1=O,-3.3476946353912354
CN1Cc2cc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4C[C@@H](O)CCN4)cc3)ccc2C1=O,-2.5088393688201904
CN1Cc2cc(Cl)ccc2-n2c(nnc2C2CCN(c3ccccn3)CC2)C1,-5.3736772537231445
CN1Cc2cc(N3CCOCC3)ccc2[C@@H](c2ccc3sccc3c2)C1,-3.0845446586608887
CN1Cc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)C4(N)CCOCC4)cc3)cc2C1=O,-3.5179977416992188
CN1Cc2cccc(Oc3ncccc3NC(=O)Nc3ccc(OC(F)(F)F)cc3)c2C1C(C)(C)C,-5.670291423797607
CN1Cc2ccccc2C(c2ccc(F)cc2F)N=C1CCc1ccc(NS(C)(=O)=O)cc1,-2.26735258102417
CN1Cc2ccccc2C(c2ccccc2)N=C1CCc1ccccc1,-3.0358924865722656
CN1Cc2ccccc2C(c2ccccc2)N=C1OCc1ccc(NS(C)(=O)=O)cc1,-4.049509048461914
CN1Cc2ccccc2[C@@H](c2ccc(F)cc2F)N=C1CCc1ccc(NS(C)(=O)=O)cc1,-2.26735258102417
CN1Cc2ccccc2[C@@H](c2ccc(F)cc2F)N=C1CCc1ccc(NS(C)(=O)=O)cc1.Cl,-1.0326879024505615
CN1Cc2ccccc2[C@@H](c2ccccc2)N=C1CCc1ccccc1,-3.0358924865722656
CN1Cc2ccccc2[C@@H](c2ccccc2)N=C1OCc1ccc(NS(C)(=O)=O)cc1,-4.049509048461914
CN1Cc2ccccc2[C@@H](c2ccccc2)N=C1OCc1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O,-2.1559293270111084
CN1Cc2ccccc2[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,-4.507925510406494
CN1Cc2ccccc2[C@H](c2ccc(F)cc2F)N=C1CCc1ccc(NS(C)(=O)=O)cc1,-2.26735258102417
CN1Cc2ccccc2[C@H](c2ccc(F)cc2F)N=C1CCc1ccc(NS(C)(=O)=O)cc1.Cl,-1.0326879024505615
CN1Cc2ccccc2[C@H](c2ccccc2)N=C1OCc1ccc(NS(C)(=O)=O)cc1,-4.049509048461914
CN1Cc2ccccc2[C@H](c2ccccc2)N=C1OCc1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O,-2.1559293270111084
CN1Cc2cncn2Cc2ccc(C#N)c(c2)Oc2ccc3c(c2)[C@@H](CC3)N2CC[C@@H]1C2=O,-3.2459816932678223
CN1Cc2cncn2Cc2ccc(C#N)c(c2)Oc2ccc3cccc(c3c2)N2CC[C@@H]1C2=O,-3.575597047805786
CN1Cc2cncn2Cc2ccc(C#N)c(c2)Oc2ccc3cccc(c3c2)N2CC[C@H]1C2=O,-3.575597047805786
CN1N=C(N)c2cn([C@H]3O[C@@H](CO)[C@@H](O)[C@@H]3O)c3ncnc1c23,-2.726440906524658
CN1[C@@H](CC(=O)c2ccccc2)CCC[C@@H]1C[C@H](O)c1ccccc1,-3.9483683109283447
CN1[C@@H](CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,-3.7281875610351562
CN1[C@@H](C[C@H](O)c2ccccc2)CCC[C@@H]1C[C@@H](O)c1ccccc1,-2.101740598678589
CN1[C@@H]2CC(=O)C[C@H]1[C@H](O)C2,0.6725919246673584
CN1[C@@H]2CC(OC(=O)[C@@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@H]12,-0.7286484241485596
CN1[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@H]12,-0.7291333675384521
CN1[C@@H]2CCC[C@@H]1CC(NC(=O)c1cccc3oc(C4CC4)nc13)C2,-1.3014562129974365
CN1[C@@H]2CCC[C@@H]1CC(NC(=O)c1cccc3oc(N4CCOCC4)nc13)C2,-2.391026020050049
CN1[C@@H]2CCC[C@@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,-3.166341781616211
CN1[C@@H]2CC[C@@H]1CC(OC(=O)c1cn(C)c3ccccc13)C2,-3.694838523864746
CN1[C@@H]2CC[C@@H]1[C@@H](C(=O)O)[C@@H](OC(=O)c1ccccc1)C2,-2.251802921295166
CN1[C@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1,-3.9483683109283447
CN1[C@H](CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,-3.7281875610351562
CN1[C@H](C[C@@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c1ccccc1.CS(=O)(=O)Nc1ccc2c(c1)C(=O)CC1(CCN([C@@H]3CCc4cc(C#N)ccc4C3)CC1)O2,-5.277535438537598
CN1[C@H](C[C@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c1ccccc1,-3.9483699798583984
CN1[C@H]2CC(=O)C[C@@H]1[C@@H](O)C2,0.6710426807403564
CN1[C@H]2CC(OC(=O)[C@@H](CO)c3ccccc3)C[C@@H]1[C@@H]1O[C@@H]12,-0.728649377822876
CN1[C@H]2CC(OC(=O)[C@@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,-0.7286503314971924
CN1[C@H]2CC(OC(=O)[C@@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@@H]21,-0.7286484241485596
CN1[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,-0.7252981662750244
CN1[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21.Cl,-0.5066726207733154
CN1[C@H]2CCC[C@@H]1CC(=O)C2,-0.44079136848449707
CN1[C@H]2CCC[C@@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,-3.166341543197632
CN1[C@H]2CCC[C@@H]1CN(CC(=O)c1nn(C)c3ccccc13)C2,-3.786557674407959
CN1[C@H]2CCC[C@@H]1C[C@@H](NC(=O)c1cccc3oc(C4CC4)nc13)C2,-1.2974672317504883
CN1[C@H]2CCC[C@@H]1C[C@@H](NC(=O)c1cccc3oc(N4CCOCC4)nc13)C2,-2.3910255432128906
CN1[C@H]2CCC[C@@H]1C[C@@H](NC(=O)c1nn(C)c3ccccc13)C2,-3.166341543197632
CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2,-3.166341543197632
CN1[C@H]2CC[C@@H]1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2,-4.743265628814697
CN1[C@H]2CC[C@@H]1CC(NC(=O)c1cc(Cl)cc3c1OC(C)(C)C3)C2,-2.8009142875671387
CN1[C@H]2CC[C@@H]1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2,-3.0550718307495117
CN1[C@H]2CC[C@@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,-2.8852720260620117
CN1[C@H]2CC[C@@H]1CC(O)C2,0.494828462600708
CN1[C@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2.CN1[C@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2.O.O=S(=O)(O)O,-0.9364302158355713
CN1[C@H]2CC[C@@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2.CN1[C@H]2CC[C@@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2.O.O=S(=O)(O)O,-0.9366652965545654
CN1[C@H]2CC[C@@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,-1.4706642627716064
CN1[C@H]2CC[C@@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2,-3.93564510345459
CN1[C@H]2CC[C@@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2.Cl,-3.844979763031006
CN1[C@H]2CC[C@@H]1CC(OC(=O)c1cc(Cl)cc(Cl)c1)C2,-3.300828218460083
CN1[C@H]2CC[C@@H]1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,-3.9503445625305176
CN1[C@H]2CC[C@@H]1CC(OC1c3ccccc3CCc3ccccc31)C2.O=C(O)CC(O)(CC(=O)O)C(=O)O,-2.3547327518463135
CN1[C@H]2CC[C@@H]1CC(O[C@@H](c1ccccc1)c1ccc(Cl)cc1)C2,-3.5357937812805176
CN1[C@H]2CC[C@@H]1CC(O[C@@H](c1ccccc1)c1ccccc1N)C2,-3.5132408142089844
CN1[C@H]2CC[C@@H]1C[C@@H](OC(=O)[C@@H](CO)c1ccccc1)C2,-1.4706642627716064
CN1[C@H]2CC[C@@H]1C[C@@H](Oc1cccc(C(N)=O)c1)C2,-0.9868301153182983
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,-1.4729251861572266
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1c[nH]c3ccccc13)C2,-3.93564510345459
CN1[C@H]2CC[C@@H]1Cc1sc(NC(=O)Nc3ccc(Cl)cc3)c(C(N)=O)c12.Cl,-3.915580987930298
CN1[C@H]2C[C@@H](OC(=O)[C@@H](CO)c3ccccc3)C[C@@H]1[C@@H]1O[C@@H]12,-0.728649377822876
CN1[C@H]2C[C@H](OC(=O)[C@@H](CO)c3ccccc3)C[C@@H]1[C@@H]1O[C@H]12,-0.728649377822876
CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,-0.7252981662750244
CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1,-3.4819488525390625
CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O,-5.205502510070801
CN1c2cc(F)ccc2C(c2ccccc2)=NCC1CNC(=O)c1ccoc1,-4.414043426513672
CN1c2cc(O)c(N=NC(N)=O)cc2CC1S(=O)(=O)[O-].[Na+],-0.11899113655090332
CN1c2cccc3cccc(c23)N(C)C1c1cccs1,-4.955350399017334
CN1c2ccccc2C(C)(C)C12C=Nc1c(cc(N3CCOCC3)c3ccccc13)O2,-5.503749847412109
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,-3.4387824535369873
CN1c2ccccc2C(O)=C(C(=O)Nc2ccccc2)S1(=O)=O,-4.029844284057617
CN1c2ccccc2C(c2ccccc2Cl)=NCC1(Cl)CO,-3.1684515476226807
CN1c2ccccc2C(c2ccccc2F)=NCC1CNC(=O)c1ccsc1,-4.188257694244385
CN1c2ccccc2N(CCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,-4.2392578125
CN1c2ccccc2Oc2c(c(=O)n(C)c(=O)n2C)C1c1cccc([N+](=O)[O-])c1,-4.0734028816223145
CN1c2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc2C(C(=O)NCO)CC1(C)C,-3.981649875640869
CN1c2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc2C(NC(=O)CO)CC1(C)C,-3.2208340167999268
CN=C(Cc1ccc2ccccc2c1)[NH2+]C.[Cl-],-0.7258861064910889
CN=C(N)/N=C(\N)Nc1cc2ccccc2c2ccccc12,-3.0900285243988037
CN=C(N)NCCC[C@H](N)C(=O)O,1.114844560623169
CN=C(NC#N)NCCSC[C@H]1N=CN=C1C,-0.7185447216033936
CN=C(NC#N)NCCSCc1csc(N=C(N)N)n1,-4.005380630493164
CN=C(NC#N)NCCSCc1nc[nH]c1C,-1.7014713287353516
CN=C(NC#N)Nc1ccc(C2=NNC(=O)C[C@@H]2C)cc1,-2.9363763332366943
CN=C1C=CC(=C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)C=C1,-2.234468460083008
CN=C1C=CC(=C(c2ccc(NC)cc2)c2ccc(N(C)C)cc2)C=C1,-2.8352928161621094
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,-2.7957565784454346
CN=C1CN=C(C2=C(N1)C=CC(=C2)Cl)C3=CC=CN3,-5.204367637634277
CN=C1N[C@H](c2ccccc2)N(c2ccccc2)S1,-4.380519866943359
CN=C1S/C(=C\c2ccc(Sc3ccc(Cl)cc3)o2)C(=O)N1C,-6.569878578186035
CN=C=O,-0.7887020111083984
CN=NC(C)(C)OO,1.2846219539642334
CN=NNC,-0.4605686664581299
CN=NO,0.14186549186706543
CN=S(C)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H]3N(C)C)n2)cc1,-3.9739842414855957
CN=[N+](C)[O-],0.5819737911224365
CN=[S+](C)([O-])c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,-2.917546272277832
CN=[S+](C)([O-])c1ccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H]3N(C)C)n2)cc1,-3.782656669616699
CN=c1nc(-c2ccccc2)n(-c2ccccc2)s1,-4.479018688201904
CNC,-0.15357089042663574
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,-3.1069858074188232
CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,-3.4717559814453125
CNC(=NC#N)NCCSCc1nc[nH]c1C,-1.5941784381866455
CNC(=NC#N)Nc1cccc(-c2csc(N=C(N)N)n2)c1,-4.301016807556152
CNC(=O)/C(C#N)=c1\s/c(=C/C(=O)OC)c(=O)n1-c1ccccc1,-2.7342991828918457
CNC(=O)/C=C(\C)OP(=O)(OC)OC,0.5690739154815674
CNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,-0.6946732997894287
CNC(=O)/C=C1\NC(C)(C)Cc2c1ccc1ccccc21,-3.914915084838867
CNC(=O)C(=O)NCCc1ccc(Cl)cc1,-2.662641763687134
CNC(=O)C(=O)c1cc(C)n(-c2ccc(N3CCOCC3)c(Cl)c2)c1C,-6.858675003051758
CNC(=O)C(C)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,-3.7763519287109375
CNC(=O)C(C)SCCSP(=O)(OC)OC,-0.4797546863555908
CNC(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,-5.119230270385742
CNC(=O)C1=CC=C(C=C1)C2=CN=C3N2C=C(N=C3)C(=O)N(C)C4=CC=C(C=C4)Cl,-5.505908489227295
CNC(=O)C1=CC=CC(=C1)C2=CN=C(C3=C2CCO3)NC4=CC=CC(=C4)C(F)(F)F,-5.753617286682129
CNC(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCOCC4)OC,-6.16286563873291
CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F,-6.236822605133057
CNC(=O)C1CCCc2sc(C)nc21,-1.2837698459625244
CNC(=O)C1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=NC=C4N3C=C(N=C4)C5=CC=CC=C5,-2.7844443321228027
CNC(=O)C1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)Br,-5.920229911804199
CNC(=O)C1CNCCO1,0.7361283302307129
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-0.4347364902496338
CNC(=O)CCCCC[C@H](NC(=O)c1cncs1)c1ncc(-c2ccc(-c3ccn[nH]3)cc2)[nH]1,-5.498538017272949
CNC(=O)CCCN(C)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,-3.775524139404297
CNC(=O)CCCN(C)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,-3.775524139404297
CNC(=O)CCCNC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,-2.476503610610962
CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,-4.259406089782715
CNC(=O)CC[C@@H](CO)N(C)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,-3.342583656311035
CNC(=O)CCc1nc(-c2ccc(C(C)(C)C)cc2)no1,-3.7341933250427246
CNC(=O)CN(CCN(CC[NH+](CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-],-0.36629772186279297
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,-3.5916733741760254
CNC(=O)CN1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1,-4.724102973937988
CNC(=O)CN1CCC2(C=C(c3nc(-c4ccc(OC)cc4)no3)c3ccccc32)CC1,-4.560253620147705
CNC(=O)CN1CCNCC1,1.533705472946167
CNC(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,-1.601764440536499
CNC(=O)COC(=O)c1cc2c(C)nn(-c3ccc(F)cc3)c2s1,-3.045483112335205
CNC(=O)CSP(=S)(OC)OC,-0.9218926429748535
CNC(=O)CSc1ccc(NC(=O)c2ccc(C3=NCCN3C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,-4.628034591674805
CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccc(O)cc1,-0.43961167335510254
CNC(=O)Cn1c(=O)n(C2CCN(CC[C@H](Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,-1.7993746995925903
CNC(=O)Cn1c(=O)n(C2CCN([C@H]3CC[C@@H](C(C)C)CC3)CC2)c2ccccc21,-3.012787342071533
CNC(=O)N(C)N=O,-0.36492133140563965
CNC(=O)N(C)c1nc2ccccc2s1,-2.7706732749938965
CNC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,-2.1601061820983887
CNC(=O)N(O)C(=O)NC,-1.3272738456726074
CNC(=O)N(O)C(C)=O,-0.870389461517334
CNC(=O)N(c1ccccc1)c1ccccc1,-2.2052509784698486
CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,-1.483447551727295
CNC(=O)N1CCC(C2NC(c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,-4.6767425537109375
CNC(=O)N1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,-4.681851387023926
CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,-2.553471565246582
CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2C)CC1,-2.212873697280884
CNC(=O)N1C[C@@H]2C[C@@H](NC3CCOCC3OC)C[C@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,-1.1946221590042114
CNC(=O)NC,0.03948235511779785
CNC(=O)NC(=O)CSc1nnc(-c2ccco2)n1Cc1ccccc1,-4.195193767547607
CNC(=O)NC(=S)NC(=O)c1ccc(OC)cc1,-4.7123122215271
CNC(=O)NC(O)C(Cl)(Cl)Cl,-1.1253066062927246
CNC(=O)NCc1c(F)cccc1Cl,-1.3129462003707886
CNC(=O)NO,0.23094844818115234
CNC(=O)NOC(=O)NC,-0.7315776348114014
CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC5(CC4)OCCO5)c3n2)cc1,-4.884723663330078
CNC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,-4.777406215667725
CNC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,-4.24794340133667
CNC(=O)Nc1ccccc1,-2.140009880065918
CNC(=O)O/N=C(\C)SC,0.10448431968688965
CNC(=O)O/N=C/C(C)(C)S(C)(=O)=O,-0.8825371265411377
CNC(=O)O/N=C/C(C)(C)SC,-0.9292665719985962
CNC(=O)O/N=C\C(C)(C)SC,-1.10952627658844
CNC(=O)OCC[N+](C)(C)C,-0.7387034893035889
CNC(=O)OCc1cccc(COC(=O)NC)n1,-2.1284074783325195
CNC(=O)ON,0.5366165637969971
CNC(=O)ON(C(=O)NC)C(=O)NC,-0.8169674873352051
CNC(=O)ON(C(C)=O)C(=O)NC,-0.7010610103607178
CNC(=O)ONC(C)=O,-0.3909590244293213
CNC(=O)O[C@H]1OC(=O)[C@]2(C)[C@@H]3C=C[C@@H](C3)[C@H]12,-1.0792508125305176
CNC(=O)Oc1cc(C)c(SC)c(C)c1,-2.438821315765381
CNC(=O)Oc1cc2ccccc2c2ccccc12,-4.732727527618408
CNC(=O)Oc1ccc(-c2ccccc2)cc1,-3.8351709842681885
CNC(=O)Oc1ccc(N(C)C)c(C)c1,-1.803360939025879
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,-1.640221118927002
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,-1.640221118927002
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.O=S(=O)(O)O,-1.8971184492111206
CNC(=O)Oc1cccc2c1OC(C)(C)C2,-1.7947437763214111
CNC(=O)Oc1cccc2ccccc12,-3.2704575061798096
CNC(=O)Oc1ccccc1,-1.5523114204406738
CNC(=O)Oc1ccccc1OC(C)C,-1.9542217254638672
CNC(=O)[C@@H](C)N.Cl,1.1441256999969482
CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,-3.7763519287109375
CNC(=O)[C@@H](C)SCCSP(=O)(OC)OC,-0.4797546863555908
CNC(=O)[C@@H]1CCCN(S(C)(=O)=O)[C@@H]1C,-1.518625259399414
CNC(=O)[C@@H]1C[C@H]1[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,-3.9057602882385254
CNC(=O)[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O,-1.1005526781082153
CNC(=O)[C@@H]1O[C@@H](n2cnc3c(NCc4ccc(I)cc4)nc(Cl)nc32)[C@H](O)[C@@H]1O,-3.9731478691101074
CNC(=O)[C@@H]1O[C@@H](n2cnc3c(NCc4ccc(N)cc4)ncnc32)[C@@H](O)[C@H]1O,-2.4962854385375977
CNC(=O)[C@@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,-3.7441587448120117
